# Lines marked as "selected" in the cgap report but which will never been banked
HPSI0913i-ffdz_2
HPSI0913i-eorc_2
HPSI0913i-eorc_4
HPSI0813i-raki_1
HPSI0913i-ffdp_3
HPSI0213i-nawk_5
HPSI0313i-xovo_1
HPSI0813i-aomg_3
HPSI0313i-fecs_1
HPSI0513i-iasn_2
HPSI0513i-veqz_4
HPSI0713i-tadm_2
HPSI0413i-xisg_2
HPSI0613i-pasj_2
HPSI0613i-pasj_3
HPSI0413i-bupo_4
HPSI0913i-duuy_1
HPSI0513i-fejf_3
HPSI0613i-iurx_1
HPSI0613i-lavp_3
HPSI1013i-woci_2
HPSI0913i-qiea_2
HPSI0913i-tozk_1
HPSI0913i-tozk_3
HPSI0613i-aevs_2
HPSI0613i-uexy_2
HPSI0713i-yezj_3
HPSI1013i-jogf_1
HPSI0114i-fikt_2
HPSI0613i-lula_3
HPSI0713i-gaab_1
HPSI0713i-javm_1
HPSI0213i-xeaw_1
HPSI0913i-xomm_2
HPSI0913i-xomm_3
HPSI0613i-kewt_3
HPSI1213i-aegt_2
HPSI1213i-aegt_3
HPSI0613i-sucu_1
HPSI0913i-ffdp_33
HPSI0214i-fiau_1
HPSI1113i-dons_1
HPSI0813i-fpdr_2
HPSI0813i-fpdj_3
HPSI0813i-fpdm_2
HPSI0813i-ffdk_3
HPSI0813i-ffdm_3
HPSI1113i-nibo_2
HPSI1113i-nibo_3
HPSI1213i-foqj_1
HPSI1113i-zuta_1
HPSI1113i-zuta_3
HPSI1113i-fumb_2
HPSI1114i-qibk_2
HPSI0413i-gomv_3
HPSI1014i-boss_1
HPSI0513i-oogu_2
HPSI1113i-dons_1
HPSI1113i-nibo_3
HPSI1113i-fumb_2
HPSI0513i-oarz_2
HPSI0813i-fpdm_2
HPSI0913i-ffdz_2
HPSI0513i-oogu_2
HPSI0413i-gomv_3
HPSI1014i-boss_1
HPSI0514i-tert_3
HPSI0514i-xayd_4
HPSI0514i-xayd_5
HPSI1014i-xiyh_4
HPSI0516i-zujs_5
HPSI0215i-qenw_5
HPSI0215i-qenw_1
HPSI0115i-roka_1
HPSI0115i-roka_3
HPSI0414i-uugp_3
HPSI0414i-uugp_2
HPSI0115i-zuer_4
HPSI0115i-zuer_1
